# x (m); y (m); l (m); vx (m/s); vy (m/s); vz (m/s); E
-4.055271913572793961e-04;-3.705359751720138477e-04;4.823384316209673034e-02;-2.924208138903587724e+02;9.561896097131045735e+02;5.115401018760859733e+05;5.288522367651673267e+04
1.295131478710674980e-03;-1.717825800932340713e-03;8.611462148177943809e-02;-1.980602302075153375e+03;-1.198705730781355214e+03;5.150180362681876868e+05;5.360767445818817214e+04
-4.965290055247372457e-04;4.735821217864782072e-04;1.970030173579689556e-02;-6.627376284826851816e+02;3.181637418483503676e+00;5.089867686103494489e+05;5.235848078582872404e+04
1.484748617196219190e-03;-9.345088997416978313e-04;-7.585938126534309822e-02;-1.912004953012920396e+03;1.075488041900347753e+03;5.007703676381518599e+05;5.068260089451615204e+04
1.736790065220365775e-03;2.176540480930368637e-04;8.817536705223386062e-02;-9.107061386083902335e+02;1.144519093097092536e+03;5.149927270598350442e+05;5.360175502993134432e+04
-2.021563002458581608e-03;2.006542076831530769e-03;1.330895141065479605e-02;2.360686044762290294e+03;-7.593577093627598060e+02;5.085212953033776721e+05;5.226391412243359082e+04
-1.991895898230159560e-03;1.858578744699431514e-03;-9.200753529788462115e-03;7.229429164916225545e+02;-4.340177583138197406e+03;5.065672899341317825e+05;5.186571447460824857e+04
-1.166365653408454450e-03;-7.793538880725997152e-04;-1.724820296398528463e-02;1.307551165951363146e+03;-2.307497053708014846e+03;5.056980067366475123e+05;5.168538364505308709e+04
5.052012304446506022e-04;2.618843892709061226e-03;-6.929365812951873704e-02;1.290717878657022311e+03;-1.890130726639964905e+03;5.008332095899904962e+05;5.069540794214978814e+04
4.303484875162542043e-03;-1.800110565780206704e-03;2.586926866957308183e-02;-4.683033769646114706e+03;2.655938216436851690e+03;5.092754139369818149e+05;5.242365144749676983e+04
2.473726554196099478e-03;-2.403181520059638910e-03;8.621856671356998431e-03;-2.161339660710546468e+03;3.688578824565483501e+03;5.078895175456323195e+05;5.213658539068986283e+04
1.924364113310934009e-03;9.691354756291934575e-04;8.883901525170420643e-03;-2.812580204789996060e+03;-1.016337321599757729e+03;5.079093678199321148e+05;5.213877425640406000e+04
1.633863563845385631e-04;8.569016217156672031e-04;2.820077787806033257e-02;5.383751395413968339e+02;-1.714783950464177167e+02;5.093679659274264122e+05;5.243691182866296731e+04
-8.135459722851475124e-04;3.163946248562849502e-03;2.154348998707216259e-03;3.209584382546076142e+00;-3.022156648988059260e+03;5.074830690751317888e+05;5.205133011254776648e+04
1.748459195858870305e-03;1.451821738202452782e-03;3.546230975198107205e-02;-9.808052841747426100e+02;-8.389525037178457296e+02;5.101958364356961683e+05;5.260777262540488300e+04
-1.433842311521968437e-03;1.971386778334391181e-03;3.774476196348571649e-02;-3.352234857653599533e+02;-3.355644494753316394e+03;5.108527502925793524e+05;5.274529335684800026e+04
-1.152166783052883427e-03;6.758636403737916087e-04;-1.122477925099786555e-02;1.819841556780826522e+03;3.113804259339637497e+02;5.063356084705266985e+05;5.181506298563026212e+04
-1.850890974041883826e-03;3.318964577180439929e-03;1.790512102294905886e-02;1.745847896511958425e+03;-2.313980461232309153e+03;5.086941539452900179e+05;5.229990618819736846e+04
-2.391059287884468500e-03;-1.196539145064204725e-03;5.163022490803456654e-02;1.523256306369141157e+03;9.455479801356436838e+02;5.120359587920711492e+05;5.298824820343032479e+04
-1.439999334274032683e-03;-1.758591964026475288e-03;1.005843351526935631e-01;1.103150604656412042e+03;2.639601609677464694e+03;5.160024874558040174e+05;5.381337801125988335e+04
-3.439818305440502403e-04;2.878925523979995629e-04;1.485764256753309464e-03;1.585941996659236793e+03;2.831348098683089574e+03;5.073095542245275574e+05;5.201602605100892106e+04
1.272536066025809929e-03;-1.631571385229029728e-03;9.302677461326001873e-02;-1.554450700794268187e+03;1.565711123987530073e+03;5.150515295371334068e+05;5.361454768368916120e+04
9.503245204746826706e-04;1.160060428680335454e-03;-5.794020775261017608e-02;3.044737815126139253e+02;-7.985174813546494761e+02;5.020142788384017767e+05;5.093387445056440629e+04
-2.316361289758128369e-03;-1.171478222799342880e-03;-5.220267371122817857e-02;1.224911034281003367e+03;4.700986443202006626e+02;5.027969675489215879e+05;5.109301974850109400e+04
-1.796908305072785991e-04;1.601622829832129256e-03;-3.448342274359259690e-02;1.081856490502779479e+03;-1.299279894625616635e+03;5.043731263246709714e+05;5.141408040314074606e+04
-5.238513571861490650e-03;-5.882813271737610469e-03;7.175844525664318296e-02;4.117923107825355146e+03;4.597040681468372895e+03;5.133384942496006843e+05;5.326522309644726920e+04
2.102583155534248557e-03;-1.285639958226531421e-03;-3.986090903157477050e-02;-8.476051640163858565e+02;1.487729266648877910e+03;5.034892548834614572e+05;5.123405742227178416e+04
1.395401982705208981e-03;-4.191569265772457668e-04;-9.839976109980243246e-02;-2.977104599531404347e+03;1.760668422489085060e+03;4.984476922157905065e+05;5.021499285584248719e+04
-5.173100880852744452e-05;-9.756322373650398814e-04;4.058034101652355230e-03;1.263469958499166978e+03;-5.334959293137222147e+01;5.073876868515357492e+05;5.203024369579577615e+04
1.659160926792773187e-03;4.704549285686340180e-04;-2.147449519358639661e-02;-1.273740401353840070e+03;-3.250490629310807890e+03;5.052022367443832336e+05;5.158513635973828059e+04
1.092957718036220195e-03;-2.041580859307664392e-03;1.463396323628767155e-02;5.327769135646519771e+02;2.559890911064796001e+03;5.082821356825205148e+05;5.221490592287827894e+04
8.517405190106211834e-04;5.759383302973043869e-04;-7.014673690951905849e-02;1.835423950852336361e+02;-1.174145755196682785e+03;5.007434653330960427e+05;5.067646844260256330e+04
1.456886877637075979e-03;2.303137541248938703e-03;-2.676229032461422200e-02;-1.893186888842123153e+03;-2.774618362357069600e+03;5.049361401582350954e+05;5.153062914862636535e+04
1.149630030525262449e-03;-9.998216932289919184e-04;-2.566574012025729656e-02;1.753676587050259528e+01;2.963543426075139905e+03;5.047798165050570387e+05;5.149822345677824342e+04
-1.681291918804629724e-03;3.580138522240907274e-03;-6.142901288822492922e-02;1.043568458527007124e+03;-3.062640216357848203e+03;5.020348332416070625e+05;5.094001355854728172e+04
-5.591014060606771608e-04;-5.249768062312660166e-04;-9.523085868557091410e-03;1.554208131989961430e+03;-1.926719233123585582e+03;5.064666009987302823e+05;5.184242545287100074e+04
-2.121636037464286529e-05;1.015815538208318615e-03;9.157450523203658488e-03;-2.804468372136614107e+02;-2.766063140285421014e+03;5.081627986041642143e+05;5.219057133534280001e+04
-1.106609032612858746e-03;-8.989183888349624530e-04;4.847538472265287834e-02;-7.303287771148601450e+02;-1.841103758776916095e+02;5.115680315014363150e+05;5.289091136647037638e+04
-1.364791561114803565e-04;2.061001752969172495e-03;-2.370732534922276313e-02;4.328419039808934485e+02;-3.226380030336796608e+03;5.048709105327923317e+05;5.151717814220556465e+04
2.184726996934561929e-03;-3.541431964953001884e-03;1.553606820912510900e-01;-1.690460048046082193e+03;4.064644464774458356e+03;5.205908084590665530e+05;5.477688858925170643e+04
1.982697881828547528e-03;-6.347554624096959051e-04;9.265279901443306682e-03;-2.949006505854617899e+03;9.982832861664745678e+02;5.082860783200865844e+05;5.221629321546381834e+04
2.554084173514624412e-03;-5.710588207964475450e-03;-3.287541775900420897e-03;-6.022207895738096113e+02;5.316545608926483510e+03;5.068258314859801903e+05;5.192053958515213162e+04
3.342838841793337179e-03;-2.793185572382619712e-03;8.051556081402423681e-02;-3.241557493749788136e+03;2.140427544535734796e+03;5.141927820469513535e+05;5.343798227154493361e+04
-1.361311413050154875e-03;8.146878836843096747e-04;3.483067090536042659e-02;2.030413358265811212e+03;-1.277401362687123310e+03;5.100475275400098180e+05;5.257801844729840377e+04
-2.973623708094393341e-03;-5.512170805124182865e-03;6.869228694971500279e-03;2.254625181902807526e+03;6.634112669179894510e+03;5.080059912825814099e+05;5.216672766257024341e+04
4.736138942121818039e-03;4.012616310324389549e-03;-5.234170636262898933e-03;-4.560227360321429842e+03;-3.784339349430861603e+03;5.065378736683911993e+05;5.186287600291330455e+04
1.859117196551167894e-03;1.060709048137949964e-03;-1.910412805585623430e-02;-2.524301247511526981e+03;-1.810092335333757546e+03;5.053387624417989282e+05;5.161250624233804410e+04
3.010855634634385190e-03;1.219955911912404392e-04;9.327034657298653719e-02;-2.271472172765083542e+03;-3.570910441478562092e+01;5.154157485025970964e+05;5.369045944971676363e+04
-2.164859829987412013e-03;4.944163377346818189e-04;3.230554108283598125e-02;1.660427542601077903e+03;-3.186741618623541399e+02;5.102758078252908308e+05;5.262450703548156162e+04
-1.512086955353631650e-03;1.641474910619046936e-04;-1.821361107866106832e-02;1.883873647927282946e+03;9.559219206429221458e+02;5.054810111908826511e+05;5.164051817508630484e+04
2.985519133259352076e-04;-1.087313215029142430e-05;-1.329920629375901803e-02;-2.766233515143483714e+02;-1.024757439268405278e+03;5.063399013368524029e+05;5.181548035873349727e+04
8.899532092106018271e-04;2.137907845206005100e-03;1.143090539187528905e-02;-3.020727618077389138e+02;-2.159354299129784522e+03;5.080205974120288156e+05;5.216076551322104206e+04
-8.547444927717637699e-04;5.578630528427016991e-04;3.935446794473111687e-02;5.783757644597418448e+02;-8.131376713653581945e+00;5.105036533626776654e+05;5.267100211409189797e+04
-2.324152188716280786e-03;6.682180715033554739e-04;7.022574365018660614e-02;1.985496225264451141e+03;1.430272698280838085e+03;5.130742352927422617e+05;5.320391690097162063e+04
-1.512856031405518517e-04;3.478541333625795318e-04;-2.527472084296156912e-02;6.709720645484453598e+02;5.596244231009337682e+02;5.052538121264224756e+05;5.159335992834077479e+04
-3.078488514067975572e-03;8.747003902802507821e-04;2.122921181316183084e-02;2.971499847659119041e+03;-2.733363663380495836e+03;5.092344481582700391e+05;5.241265545900992583e+04
-2.966795790544460992e-03;-5.987472841115388253e-04;-5.417363252123561651e-02;3.604482965060303741e+03;-8.506325369284662656e+02;5.028178819960423280e+05;5.109969448183972418e+04
-2.296040351686523659e-04;-2.222317844111329141e-03;1.111655309485513020e-02;-5.302256878251930630e+02;1.245842642150710162e+03;5.081394548884230899e+05;5.218458488253740506e+04
-1.006741798926600673e-03;-2.270176833574322466e-03;-2.495977236618102460e-02;1.215836429676526450e+03;-2.538689057626086480e+02;5.050756170919268043e+05;5.155713163336650177e+04
1.006981765982983314e-03;1.379397064435080840e-03;-1.819681082839972458e-02;-2.489650832510714736e+03;-2.388602846203945319e+03;5.059008165113829309e+05;5.172783173221346806e+04
4.140543301855037928e-04;-1.185476712316160244e-03;2.535786868836918673e-02;-1.282841529576693802e+03;-8.437242543294582902e+02;5.094926257112644380e+05;5.246299310082838929e+04
-7.708471859215080754e-04;6.940695424761591115e-04;5.812399942586963381e-02;2.540867114280005808e+03;3.925391207551396064e+02;5.122542121605243883e+05;5.303411563931620913e+04
-1.246753552395753022e-03;-1.565096789483796675e-03;4.004242306924402084e-02;1.875639372098086369e+03;1.274070780638527822e+03;5.105697679085624986e+05;5.268561711021840165e+04
8.126993137206142172e-04;-1.533599169279283264e-04;1.311549899919329555e-02;-8.764639659568965726e+02;-1.439720057515962480e+03;5.082931290371456416e+05;5.221635695608197420e+04
2.445983084943787562e-04;3.138604500900043907e-04;-2.219253377167212243e-02;2.227455866062505265e+03;1.562754469531963423e+03;5.054555048876109067e+05;5.163590127594502701e+04
-1.873316823347195414e-03;-6.973357158611849906e-04;8.809537352090317242e-02;1.861486018611845111e+03;-1.411487126841250756e+03;5.150716993065210991e+05;5.361886602517158462e+04
-4.817425366295064663e-04;3.199407887061018964e-04;1.317296981732925809e-01;-1.384723113175436104e+01;5.508192386003825050e+02;5.186665339603307657e+05;5.436886397907895298e+04
1.241503314229710749e-03;4.256902313888736092e-03;-4.188681929125266656e-02;-1.639786274906374501e+03;-5.699440615740718385e+03;5.034033447503488278e+05;5.122309099071399396e+04
1.224182516522293127e-03;-2.564524092829107565e-03;1.375315425703299045e-02;7.563492571932736155e+02;4.726970114299763736e+03;5.082614421379481209e+05;5.221390420375977556e+04
1.070710194127375307e-03;-4.817733718064611177e-04;-5.218824052310634676e-02;3.629118408907984872e+02;1.218498687714755079e+03;5.020155725582432351e+05;5.093431605486269837e+04
-3.093924366832877075e-03;-2.442493002308037450e-03;5.796546018952365015e-02;3.701574987002028138e+03;2.115066343493687782e+03;5.118738652384363231e+05;5.295772891586305923e+04
-2.262880787916915406e-03;1.643275813443337676e-03;-1.147045878943208502e-02;3.454321152532982978e+03;-1.721482121450179420e+03;5.064870184874010156e+05;5.184837739270110615e+04
9.742036674964687799e-04;1.269023918122081382e-03;-7.069966263096091885e-02;-8.025696941665794384e+02;-1.392456939338335815e+03;5.011635387441765633e+05;5.076176516092297243e+04
-2.401256704519050625e-04;3.573207221300883987e-03;-1.450624592015025034e-02;2.914749282424442534e+00;-3.916193906460056041e+03;5.058032125878839870e+05;5.170856856649700057e+04
4.792014376291842560e-04;-1.248076488641086884e-03;-7.227722976939422728e-02;-3.785888069988856728e+02;1.778749328900960563e+03;5.010141982031989610e+05;5.073166359017993818e+04
-1.535301842990718230e-03;1.178505452707568528e-03;5.029251191334155324e-02;7.342976190294574508e+02;6.167660106227385768e+02;5.113579266077792272e+05;5.284754618494525494e+04
-1.288454735897002915e-03;8.404880378265901881e-04;3.694980471642815567e-02;-3.121544740101504090e+02;-2.458859119546528746e+03;5.106692326359504950e+05;5.270634874278571078e+04
6.818289870395194722e-05;1.287205945123619374e-03;-7.444106719636520153e-02;6.499913744672819575e+02;-2.356356769667144818e+03;5.010229982101836358e+05;5.073398485961707047e+04
-4.817808661239032688e-05;1.568611064345040067e-03;4.598966234327517277e-02;3.964718669967534765e+02;-2.151958555873819023e+03;5.111654770248486893e+05;5.280855729741031246e+04
-1.625474733728582899e-03;-2.886398426141411526e-04;-8.190375565453242301e-02;1.076848453894280738e+03;-1.591062821188882026e+03;5.000794309514355846e+05;5.054261504332574987e+04
8.656422959057866531e-04;3.422580859456927221e-03;-4.491490170357383821e-02;-3.932117416308599900e+02;-3.060364002421950772e+03;5.030259398753278656e+05;5.114114147497106751e+04
-1.453464552079205066e-03;-9.572259177551767026e-05;2.187021019421454479e-02;2.154068884869984231e+03;-1.835336829655927033e+02;5.091403264196175733e+05;5.239093368472583825e+04
-4.644609919952958493e-03;-1.129449463960960885e-04;2.105158152746204603e-02;5.276764403396296075e+03;4.302276666899425805e+01;5.089663103461263818e+05;5.235981088985771203e+04
-7.020093914325276335e-04;-6.530386294082475172e-04;9.622765746292247235e-02;2.347262438419410501e+03;1.721661154053479777e+03;5.158922592040571035e+05;5.379044846013007191e+04
-4.642234983566593696e-04;1.700116584085459141e-04;-8.463288274213477680e-03;-4.322379705928499902e+02;-1.380021978766263601e+03;5.062062867700142669e+05;5.178833258023766393e+04
2.254446192401772259e-03;5.481417205512490202e-04;-6.399348671476196015e-02;-2.386462381206952159e+03;-2.477295536414132584e+03;5.016251667492527631e+05;5.085719114294247265e+04
-1.753045302468654240e-03;-2.937631433654225820e-03;-4.280189691925535833e-02;2.329001662299620421e+03;2.799376002640512070e+03;5.034394549427717575e+05;5.122601047729548009e+04
-6.343190333554064864e-04;2.323621463573480924e-03;4.593912119574186659e-02;2.870040371510886530e+02;-4.446648642963627935e+03;5.110687527378281811e+05;5.279161944025703269e+04
-2.834741585328248541e-03;1.488235737581895379e-03;-2.126850694400162292e-02;7.491889515008188027e+02;-1.610551916082613161e+03;5.055375120429601520e+05;5.165179873071772454e+04
-3.915290071252607745e-04;1.817102297175460148e-03;-3.000369621494105785e-02;4.832337190453021663e+02;-1.780596893500586475e+03;5.047454476572720450e+05;5.149012415310784854e+04
4.316444205850198008e-03;5.262658336247735304e-04;-7.228838362650776006e-02;-2.386766359223453946e+03;1.016111373511980332e+03;5.009448851836993126e+05;5.071831932802205847e+04
1.557803282873153252e-03;-7.809954119664246639e-04;-6.089955389790566859e-02;-3.042122921054148719e+03;5.001707070727249629e+03;5.020915013990265434e+05;5.095632425641406007e+04
3.099988109384459959e-03;-3.073984881996852814e-03;-1.873043905221941779e-02;-2.262475118717252826e+03;2.663545189618509539e+03;5.055812230856387760e+05;5.166256177191772440e+04
2.161806935094465025e-03;8.322370934528073357e-04;2.437358877353873465e-02;-1.714117156838893834e+03;-8.187863872373518461e+02;5.091264077651404659e+05;5.238785403700897587e+04
-8.282367111232917523e-04;-2.545233854484674901e-03;9.001294323580970314e-02;1.283897947494908294e+03;4.561408897010237524e+03;5.152880823694709106e+05;5.366736066648380802e+04
1.814043982212996476e-03;-1.981253492589611555e-03;-1.115125292088724749e-03;-2.818148069417424267e+03;2.519251241989478785e+03;5.070267019041881431e+05;5.195880040789658233e+04
-4.099362125880847037e-03;-2.637185333676251566e-04;-9.580659029219543155e-02;3.159320376205137109e+03;1.344751551501758740e+03;4.990002282654423616e+05;5.032634214927125140e+04
1.348466426371230193e-03;1.378196701473441768e-03;-6.119762576666864379e-03;-1.748659180518247240e+03;-8.394261077400442446e+02;5.069147114043800393e+05;5.193372385076852515e+04
-1.231281876879016749e-03;-1.766153027965152887e-03;8.652707215516072803e-03;1.722835956373028239e+03;2.245737950259463560e+03;5.080702842255246360e+05;5.217162730259786622e+04
-2.242371748326860929e-03;-9.425828652579751820e-05;-1.107970941093664868e-01;1.304808758308368624e+03;2.378678876644301909e+03;4.976921676800281275e+05;5.006195813230783097e+04
-1.202036586459521864e-03;-1.004272333158941579e-04;1.309739453521781803e-02;2.066481569380412566e+03;1.408224418192081373e+02;5.085299398160738638e+05;5.226531522886066523e+04
4.172487571948640256e-03;-7.547687136188544464e-05;-7.304615834534321228e-02;-2.963447802407895324e+03;-7.468482447400949695e+02;5.007998769185331184e+05;5.068948917680696468e+04
-4.759360876587945266e-03;-6.001372117158499742e-04;2.091346137670567137e-02;4.611024174245834729e+03;2.648731086346261918e+02;5.094327381031116820e+05;5.245449529459347104e+04
1.098585271068343782e-03;-2.077661574157033727e-04;1.417662313435376874e-02;3.825608449834459748e+02;-7.880476846435211655e+02;5.082248826649781549e+05;5.220191722851105442e+04
9.434031784038248011e-04;1.507306939269728108e-03;-1.313563307733488228e-02;-3.436670125761228064e+03;-3.401020943762864590e+03;5.065479369467581273e+05;5.186256389720537118e+04
1.833637960587635634e-03;-1.542445899444295013e-03;-4.228691660332239283e-02;-2.769476605003922487e+03;5.008635063442408750e+02;5.037397044662455446e+05;5.128604831660445052e+04
1.555385976834884956e-03;2.431511113961358928e-03;1.229724268704537604e-01;-1.101948066278205260e+03;-1.128182954779309057e+03;5.177773774324406986e+05;5.418305481575736485e+04
-1.548698396033626728e-03;-2.322306364825868410e-03;-7.758341753570562049e-02;3.127820421506658022e+02;2.242161161904130040e+03;5.003556534017152735e+05;5.059875461258572614e+04
5.919438266570914604e-04;-1.489639717694125551e-03;-8.490287221590105127e-02;1.508254140335278635e+03;1.155117087095680517e+03;4.998906944551750203e+05;5.050445535817745258e+04
-1.291399159171492325e-03;-2.988513736598420647e-03;-3.115977244473018548e-02;2.650799339125873303e+03;3.336095667924590089e+03;5.048615293562337174e+05;5.151679150107609166e+04
8.072600069130083256e-04;1.096291960900317971e-03;2.236673024980897345e-02;2.303521361875177718e+02;3.997625122206464994e+02;5.091228767611279618e+05;5.238644109697267413e+04
2.372023490571214741e-03;2.407240583594860098e-03;-1.413819064153124146e-02;-1.849082139550996317e+03;-1.537596932173016285e+03;5.060709336562951794e+05;5.176138759686377307e+04
1.125683603314889952e-03;1.451647955996895932e-03;9.227118514103391234e-02;3.617906018470949192e+01;-1.720064827213759827e+03;5.155045910365963937e+05;5.370852518637007597e+04
-1.767997251874159435e-03;3.710468409330477902e-04;-2.147027643999298296e-02;7.522236066858338290e+02;-6.380769180850329576e+02;5.053560290194294648e+05;5.161427983818962821e+04
8.155464812815686358e-04;-3.087000924393980099e-04;-4.470856508806455437e-02;4.932201085300251862e+02;3.243926309140957187e+02;5.032689489424439380e+05;5.118870987928868271e+04
1.540452463852669913e-03;2.309063744269122115e-03;-7.958361293696876448e-02;-2.407090199322696662e+03;-1.985985284952582333e+03;5.002750486216627760e+05;5.058338617231441458e+04
9.257270836533956478e-05;4.220716078292637870e-05;-5.060332658254694527e-02;-1.857222780741152292e+03;1.720047724984952310e+03;5.026442393399598077e+05;5.106293207180839090e+04
-5.953814911143184537e-04;-3.288197696112698815e-03;8.255184482111800615e-03;2.240601141653112791e+03;2.718909885701236817e+03;5.080522323511094437e+05;5.216880964884184505e+04
-1.223054222707729323e-03;-8.090379527649918740e-04;4.811978569103771836e-02;1.713448719004961049e+03;2.957153030191030666e+03;5.113100077683337731e+05;5.283981694929480000e+04
2.983095033040474931e-04;1.722746907853310366e-03;-5.052686543595405477e-03;-6.180767307705276181e+01;-9.581206451679880729e+02;5.070506476101977169e+05;5.196100657273749675e+04
2.074899031215103259e-03;-2.705149416891503532e-03;-5.304699716422226624e-02;-1.329515553066865778e+03;2.995361897434418552e+03;5.027878106238413020e+05;5.109298141764757747e+04
-1.070513437375776805e-03;1.777511014729866480e-03;-2.587529785881516678e-02;2.329305649033233294e+03;-2.966384036574233960e+03;5.051718511286020512e+05;5.157934330353346013e+04
1.016925512626610335e-03;-4.033973144220108671e-03;-9.885203687780724779e-02;-1.063901761752539642e+03;5.851434778482366710e+03;4.985596490864649531e+05;5.024228283712454140e+04
1.830030339991439584e-03;1.621492167490764733e-03;-3.345464918807895122e-02;-1.134451088696806664e+00;-2.598281818594083688e+03;5.044491793838210288e+05;5.143037327065110730e+04
-1.935082953009274222e-03;1.158105673871890565e-03;1.110460034095187010e-01;1.227758392945568033e+01;-2.211296108701752019e+03;5.168485638661773992e+05;5.398932434892019955e+04
9.010255577452074005e-04;-2.402042574448400806e-03;-3.227888865846262334e-02;1.176791767446824679e+03;-2.139913526017113838e+02;5.045915078222152661e+05;5.145832308955312328e+04
-4.715142864358465302e-04;6.992805817573138037e-04;1.151335291809895724e-02;1.587806013486954271e+03;9.957473817511879588e+02;5.084635177400667453e+05;5.225150584609858197e+04
-1.754744867177930080e-03;-3.745833572125750863e-05;3.078970691857198239e-02;-3.034460219292533907e+02;-4.827630112342574762e+02;5.099117011964656413e+05;5.254892234340459254e+04
2.169734552429662764e-03;-2.777468829312961136e-03;-1.062911482101845800e-01;-3.903690902535901387e+03;2.070009223513840880e+03;4.975996351050249650e+05;5.004580324854069477e+04
4.926518896794743890e-04;6.670673865614327406e-04;-2.096313698237663257e-03;-2.028640427300396709e+02;-2.863666779737112392e+03;5.070434164327632170e+05;5.196100391139606654e+04
-1.525053482001073124e-03;5.863138683254957980e-04;-1.068476123510940252e-03;1.359344003189043633e+03;-2.691211294207203650e+02;5.070607022366770543e+05;5.196326910613611835e+04
-1.951504238562270371e-03;6.220961360946183644e-04;-4.448220059162314582e-02;1.908755196124933491e+03;-1.015766848179609951e+02;5.031421315633552731e+05;5.116358334160969389e+04
1.990300547777971388e-03;-8.242876305753500102e-04;7.200156089703091400e-02;-1.309613025412147636e+03;1.863237282858019398e+03;5.136015798016114277e+05;5.331317608839732566e+04
-7.042198780554014600e-04;9.921004652176180008e-04;6.465489970756405080e-02;-2.438084157604239863e+03;-1.775960224426877630e+03;5.129418151026680134e+05;5.317708671798520663e+04
1.976667027699509881e-03;-2.818553976309038072e-03;-6.647439785995111657e-03;-2.169654477608683464e+03;2.469929552210089241e+03;5.065302544971395400e+05;5.185640310344394675e+04
5.203283304312245929e-03;1.721625504469300572e-05;1.510609175933332743e-02;-6.450733328379539671e+03;-6.061412328698939973e+02;5.085156936998816673e+05;5.227000407302767417e+04
-6.290165449133340017e-04;-6.744197453457431279e-04;-3.147793255623908271e-02;-9.532623985529244237e+02;-5.531972508231285701e+02;5.043728342705123941e+05;5.141368864340332220e+04
2.255233184767990989e-03;4.302221409297887419e-03;7.968746748569286928e-03;-3.154841429670510934e+03;-2.443999421384668494e+03;5.076488049348197528e+05;5.208670555349646020e+04
2.058830459654068488e-03;-2.064870277684698486e-03;1.217840972948914559e-02;-8.913669110672054785e+02;1.889932403508285233e+03;5.079285426242959802e+05;5.214178586247406929e+04
-2.025918272671418680e-03;6.859473761726730999e-04;-1.393238735353357618e-03;4.727274894655352000e+02;-1.481332436574479239e+01;5.070418087771559949e+05;5.195905394835874904e+04
2.133286741253109103e-03;1.065366752150556998e-03;-1.280260558600897491e-01;-1.596220727458864985e+03;-6.139019735575594723e+02;4.962104685061266646e+05;4.976343129697610129e+04
-3.059938646755918246e-03;6.186628456113130343e-04;5.018056052900587462e-03;3.997289024073528253e+03;-1.363100529183093158e+03;5.078650989066828624e+05;5.213148349896798754e+04
1.039614738550112246e-03;-2.744216624112097674e-04;-1.985709504068860348e-02;9.935672349308539424e+02;-2.529519702883751222e+02;5.052823828343497007e+05;5.159925316072555870e+04
-2.244667079646575896e-04;3.744536238505900925e-03;1.400498584289254778e-01;-1.084405554461114320e+02;-5.317255948003340563e+03;5.195290284312725416e+05;5.455549003003584221e+04
2.088013482124779878e-03;2.225841551084412162e-05;-2.538525366148539769e-02;-3.003211480171589301e+03;6.282715841565709525e+02;5.046237670083726407e+05;5.146651632262213388e+04
-5.116027151885310306e-03;1.813269257498431163e-03;-4.050106397085243698e-02;4.203355143496866731e+03;-2.035551486143074271e+03;5.038648471030015498e+05;5.131433975934118644e+04
-1.227499184169377833e-03;-1.886500321971367475e-03;3.781988442157788871e-02;-2.474288099891726915e+02;1.702931589254886546e+02;5.106998972938095103e+05;5.271145523065659654e+04
5.312530569712462739e-04;3.764701516092641351e-03;9.955344461298520908e-02;4.423583499883381478e+02;-4.663447779334619554e+03;5.158050095184347592e+05;5.377497834611852159e+04
1.062003289064688367e-03;2.332666967252979267e-03;-4.401536576503775437e-03;-3.639564326110942147e+02;-1.857002967547494109e+03;5.070186025714718271e+05;5.195497646239923051e+04
-9.060944495955093429e-04;-3.764827245000895110e-03;-2.564488785961687237e-02;1.568320984438700862e+03;4.418988381843232673e+03;5.050272764179686783e+05;5.155139499842047371e+04
-2.402073991936297219e-03;1.036899144246460677e-03;-3.464389437344351369e-02;3.672673641949766989e+03;-1.452815111639202541e+03;5.040655273650626768e+05;5.135396397675800108e+04
-3.825013329986356672e-05;-2.025927488511341037e-03;-8.924000978461985034e-02;-7.483847536070925344e+02;1.224853898533542633e+03;4.993221600905206287e+05;5.038933014248745894e+04
1.919994730142750034e-03;-1.018344537842377643e-03;-4.874590778785726358e-02;-1.642216048801520174e+03;2.775350753525045548e+03;5.029616665430279099e+05;5.112825149617272837e+04
2.918989025389488561e-03;-1.479994140054485038e-03;1.272123973086777826e-02;-1.483386828507165092e+02;1.315504449445114005e+03;5.084732913915449753e+05;5.225315886915722513e+04
-3.479500794267941736e-03;-6.364291102498594683e-04;-2.838626937787772780e-02;3.750474046597071720e+03;2.070939021924686131e+03;5.050163659242069698e+05;5.154843371683322766e+04
2.037848617250860323e-03;3.666366949401395070e-03;-6.503684345277037371e-02;-3.534232738153855848e+02;-2.178219456622370217e+03;5.014149020899754832e+05;5.081315960816343431e+04
2.981596422507423131e-03;7.818689458885811272e-04;-3.128738345610996424e-02;-3.957305822034594712e+03;-5.733391740171244919e+02;5.045124661882272922e+05;5.144514537689329154e+04
-2.482631104300993524e-03;1.135411105417176089e-03;4.574368475580160159e-02;1.804096472867955072e+03;-1.055247615315623761e+03;5.110017044253918575e+05;5.277463976671406272e+04
5.518382120682537159e-04;-2.473720485755889504e-03;-1.652465576019968366e-02;-1.049303127907661292e+03;2.318453743509404831e+03;5.056873374910109560e+05;5.168309003852371097e+04
-1.064069043515633540e-03;2.118061967318458482e-03;8.053488670300623653e-02;1.411093488087034075e+03;-3.628288280774409941e+03;5.141982379195381072e+05;5.343912967358421156e+04
-2.088223155761944087e-04;1.315390105315701738e-03;-1.461664813026090914e-02;9.423226977214503677e+02;-2.882222933019214452e+03;5.059798064975395682e+05;5.174343811199109768e+04
